标题：要学韩语的小伙伴呀 老师是延世大学国语国文系的，需要请留下	链接：http://tieba.baidu.com/p/5993770760	创建时间：2018-12	作者：我苑艺313	发帖图片地址:：没图片	最后的回复时间：12-31	回复数量：0	
标题：求一辆自行车，二手的新的都可以，平常代步用，不要太贵的！！	链接：http://tieba.baidu.com/p/5993488921	创建时间：2018-12	作者：终于等到...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：#上海大学数分高代考研真题#	链接：http://tieba.baidu.com/p/5592961943	创建时间：2018-03	作者：四月一日6...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：1	
标题：有上大法律学院的同学吗，求资料，有偿，谢谢谢谢	链接：http://tieba.baidu.com/p/5992992225	创建时间：2018-12	作者：麻咪麻咪...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：5	
标题：大家元旦有出去玩的吗	链接：http://tieba.baidu.com/p/5993082240	创建时间：2018-12	作者：PikachuGogo	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：2	
标题：求一张上海大学延长校区能进图书馆的卡，借，租，买都可以，主要	链接：http://tieba.baidu.com/p/5979384899	创建时间：2018-12	作者：请叫我阳...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：2	
标题：【毕业季】出租、求租、合租信息发布专贴	链接：http://tieba.baidu.com/p/5128962178	创建时间：2017-05	作者：上大吧务组	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：471	
标题：寻找上大管理学院企业管理专业的师兄师姐啦~	链接：http://tieba.baidu.com/p/5993292183	创建时间：2018-12	作者：银狐浅魅	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：东北大学机械考研福利来一波本人东北大学机械准研一学长，有东大	链接：http://tieba.baidu.com/p/5685016578	创建时间：2018-05	作者：开岸221	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：I wanna make friend with someb	链接：http://tieba.baidu.com/p/5992798671	创建时间：2018-12	作者：微微一笑a...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：5	
标题：887社会统计学有需要的可以联系我	链接：http://tieba.baidu.com/p/5993195228	创建时间：2018-12	作者：瞧这个娃...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：跪求上大历年模电期末试题，有偿。	链接：http://tieba.baidu.com/p/5370366822	创建时间：2017-10	作者：霍雷肖	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：7	
标题：找人。。。。	链接：http://tieba.baidu.com/p/5992989319	创建时间：2018-12	作者：运婷psyt	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：1	
标题：有需要学驾照的童鞋吗？	链接：http://tieba.baidu.com/p/5993083508	创建时间：2018-12	作者：安亭驾校	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：有没有阔爱的研究僧学长学姐	链接：http://tieba.baidu.com/p/5988263617	创建时间：2018-12	作者：爽朗的极...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：4	
标题：#2020考大海大学研究生# 有组队的嘛？本科英语专业的，准	链接：http://tieba.baidu.com/p/5986766105	创建时间：2018-12	作者：wuhua845514491	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：5	
标题：安全教育，期末了多留点时间复习！做自己想做的事	链接：http://tieba.baidu.com/p/5989553129	创建时间：2018-12	作者：大白网课...	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：2	
标题：请问一下各位好心的学长学姐，2020考研土木工程专业的885	链接：http://tieba.baidu.com/p/5992945165	创建时间：2018-12	作者：柠檬树6668	发帖图片地址:：没图片	最后的回复时间：12-30	回复数量：0	
标题：今年考的上大数学专业，请问复试笔试应该看什么书？有没有考上的	链接：http://tieba.baidu.com/p/5992705031	创建时间：2018-12	作者：AD钙儿时...	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：#上海大学#花坛*，祝大家元旦快乐！ 有古代文学专业的研究生参考书目吗？求好心的学长学姐 有要英语语言学考研参考书目的吗 上海大学延长路校区桌游吧 我是上海大学的学生，托人问有没有上大数学系的研究生？招家教 想跨考上大的档案学，求学长学姐帮忙 有用Python的吗 我发表了一篇图片贴，大伙来看看吧~ 有没有数学系研究生？ 求问，贵校音乐学院打击乐专业怎么考？ 上海大学金融431考研真题分享链接：https://pan. 这大概就是破旧立新的开始吧。 有没有法硕（非法学）的学长学姐吖，求指导复试 机械工程复试都需要准备什么？ 20年考研上大新传的，有没有学姐学长有资料出售的，我想买。 2020年上大通信研究生，有没有和我一起的呀？ 各位学长学姐，上海大学的金融专硕的学费是多少？ 求购！！！ 上海大学复试资料有需要的吗？ 明天在伟长楼的音乐会没有抢到票，超想去看。有没有大佬出一张， 加急，求购模电数电课本旧书高价求购。上大本科生的旧书在校学生 20考研有没有物理量子以及普物1的资料谢谢谢谢谢 有没有考研想考四川大学生物系的研究生啊，本人是2018考研， 寄大件行李回家的话，这边哪个物流便宜啊？有电话分享吗 祁连镇上海大学有兼职的学生妹妹吗？速度联系我。 有没有学建筑有关专业的同学 啊 分享：［新人询问问题］先谢谢各位大佬 分享：孩子你这不是天真！这是无鞋 20年考研上大生物学的学妹们这里看啦，走过路过不要错过哦 真 有数学专业的研究生学长学姐吗？ 有今年考研的大佬可以介绍一下文博综合复习资料都有哪些吗，加个 有今年研究生考文博348综合的小伙伴吗？ 上大金砖 机械设计2课程实验在东区哪个教室啊 上海大学环境与化学工程学院(环化学院)研究生复试面试 有上海大学环境与化学工程学院和生命科学学院的大一同学吗？我想 延长校区有车位转让吗？ 周末想补牙，有补过的没？大概多 构建社工考研之家 上大还是东华 上海大学和华东理工大学的材料专业哪个好，各有什么特长？ 有人认识这位学姐的嘛？ 有物理学的学姐或学长吗？	链接：http://tieba.baidu.com/p/5992694176	创建时间：2018-12 2018-12 2018-12 2017-08 2018-12 2018-12 2018-12 2018-12 2018-12 2018-12 2018-10 2018-12 2018-12 2018-12 2018-12 2018-10 2018-03 2018-12 2018-12 2018-12 2018-12 2018-12 2018-11 2018-12 2018-05 2018-12 2018-12 2018-12 2018-12 2018-12 2018-12 2018-10 2018-12 2018-12 2017-03 2018-10 2018-12 2017-09 2018-12 2018-06 2018-12 2018-12 2018-12	作者：仗你走天... 锦瑟胭凉 gdgdgdtoptop 世界角落... 爱爱澄 唐暄尧 姚建华好棒 Herman Wind 香含竹韵 慎肾 涉世不深... 楠楠的ya Acyshuang danzcer ASHFDUASDH 看星星的... 爱咋HH咋地 ai龙的故事 会呼吸的... 轮子911 Blank 风一2354 000AAA之歌 大花猫 贴吧用户_... 忘雪 可靠的牛... 覆盖男士噶 Wind 学习的小... Naoky 你说倔强... 今晚打老... 0AbcDfg0 木子子昕 niexu1008 沁雨龙吟 社工考研... FFFFFnc 四月8813 代号如花 蔷末00	发帖图片地址:：没图片	最后的回复时间：12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-29 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 一键关注 下一页   查看详情>>  	回复数量：0 2 2 3 0 2 0 1 0 0 9 0 0 0 7 7 6 0 5 3 0 9 4 1 19 0 0 0 1 2 0 9 0 0 16 11 2 5 0 8 1 1 3	
标题：有古代文学专业的研究生参考书目吗？求好心的学长学姐	链接：http://tieba.baidu.com/p/5991336731	创建时间：2018-12	作者：锦瑟胭凉	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：2	
标题：有要英语语言学考研参考书目的吗	链接：http://tieba.baidu.com/p/5990689549	创建时间：2018-12	作者：gdgdgdtoptop	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：2	
标题：上海大学延长路校区桌游吧	链接：http://tieba.baidu.com/p/5255854077	创建时间：2017-08	作者：世界角落...	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：3	
标题：我是上海大学的学生，托人问有没有上大数学系的研究生？招家教	链接：http://tieba.baidu.com/p/5992658095	创建时间：2018-12	作者：爱爱澄	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：想跨考上大的档案学，求学长学姐帮忙	链接：http://tieba.baidu.com/p/5986760765	创建时间：2018-12	作者：唐暄尧	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：2	
标题：有用Python的吗	链接：http://tieba.baidu.com/p/5992554428	创建时间：2018-12	作者：姚建华好棒	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：我发表了一篇图片贴，大伙来看看吧~	链接：http://tieba.baidu.com/p/5992451224	创建时间：2018-12	作者：Herman	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：1	
标题：有没有数学系研究生？	链接：http://tieba.baidu.com/p/5992421664	创建时间：2018-12	作者：Wind	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：求问，贵校音乐学院打击乐专业怎么考？	链接：http://tieba.baidu.com/p/5992366009	创建时间：2018-12	作者：香含竹韵	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：上海大学金融431考研真题分享链接：https://pan.	链接：http://tieba.baidu.com/p/5919555011	创建时间：2018-10	作者：慎肾	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：9	
标题：这大概就是破旧立新的开始吧。	链接：http://tieba.baidu.com/p/5992277278	创建时间：2018-12	作者：涉世不深...	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：有没有法硕（非法学）的学长学姐吖，求指导复试	链接：http://tieba.baidu.com/p/5992276134	创建时间：2018-12	作者：楠楠的ya	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：机械工程复试都需要准备什么？	链接：http://tieba.baidu.com/p/5992249343	创建时间：2018-12	作者：Acyshuang	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：20年考研上大新传的，有没有学姐学长有资料出售的，我想买。	链接：http://tieba.baidu.com/p/5991933436	创建时间：2018-12	作者：danzcer	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：7	
标题：2020年上大通信研究生，有没有和我一起的呀？	链接：http://tieba.baidu.com/p/5933021091	创建时间：2018-10	作者：ASHFDUASDH	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：7	
标题：各位学长学姐，上海大学的金融专硕的学费是多少？	链接：http://tieba.baidu.com/p/5606700625	创建时间：2018-03	作者：看星星的...	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：6	
标题：求购！！！	链接：http://tieba.baidu.com/p/5992072440	创建时间：2018-12	作者：爱咋HH咋地	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：上海大学复试资料有需要的吗？	链接：http://tieba.baidu.com/p/5991288312	创建时间：2018-12	作者：ai龙的故事	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：5	
标题：明天在伟长楼的音乐会没有抢到票，超想去看。有没有大佬出一张，	链接：http://tieba.baidu.com/p/5991628936	创建时间：2018-12	作者：会呼吸的...	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：3	
标题：加急，求购模电数电课本旧书高价求购。上大本科生的旧书在校学生	链接：http://tieba.baidu.com/p/5991994096	创建时间：2018-12	作者：轮子911	发帖图片地址:：没图片	最后的回复时间：12-29	回复数量：0	
标题：20考研有没有物理量子以及普物1的资料谢谢谢谢谢	链接：http://tieba.baidu.com/p/5988956015	创建时间：2018-12	作者：Blank	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：9	
标题：有没有考研想考四川大学生物系的研究生啊，本人是2018考研，	链接：http://tieba.baidu.com/p/5938080550	创建时间：2018-11	作者：风一2354	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：4	
标题：寄大件行李回家的话，这边哪个物流便宜啊？有电话分享吗	链接：http://tieba.baidu.com/p/5991322599	创建时间：2018-12	作者：000AAA之歌	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：1	
标题：祁连镇上海大学有兼职的学生妹妹吗？速度联系我。	链接：http://tieba.baidu.com/p/5719067113	创建时间：2018-05	作者：大花猫	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：19	
标题：有没有学建筑有关专业的同学 啊	链接：http://tieba.baidu.com/p/5991518980	创建时间：2018-12	作者：贴吧用户_...	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：分享：［新人询问问题］先谢谢各位大佬	链接：http://tieba.baidu.com/p/5991366610	创建时间：2018-12	作者：忘雪	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：分享：孩子你这不是天真！这是无鞋 20年考研上大生物学的学妹们这里看啦，走过路过不要错过哦 真 有数学专业的研究生学长学姐吗？ 有今年考研的大佬可以介绍一下文博综合复习资料都有哪些吗，加个 有今年研究生考文博348综合的小伙伴吗？ 上大金砖 机械设计2课程实验在东区哪个教室啊 上海大学环境与化学工程学院(环化学院)研究生复试面试 有上海大学环境与化学工程学院和生命科学学院的大一同学吗？我想 延长校区有车位转让吗？ 周末想补牙，有补过的没？大概多 构建社工考研之家 上大还是东华 上海大学和华东理工大学的材料专业哪个好，各有什么特长？ 有人认识这位学姐的嘛？ 有物理学的学姐或学长吗？	链接：http://tieba.baidu.com/p/5991327302	创建时间：2018-12 2018-12 2018-12 2018-12 2018-10 2018-12 2018-12 2017-03 2018-10 2018-12 2017-09 2018-12 2018-06 2018-12 2018-12 2018-12	作者：可靠的牛... 覆盖男士噶 Wind 学习的小... Naoky 你说倔强... 今晚打老... 0AbcDfg0 木子子昕 niexu1008 沁雨龙吟 社工考研... FFFFFnc 四月8813 代号如花 蔷末00	发帖图片地址:：没图片	最后的回复时间：12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 12-28 一键关注 下一页	回复数量：0 1 2 0 9 0 0 16 11 2 5 0 8 1 1 3	
标题：20年考研上大生物学的学妹们这里看啦，走过路过不要错过哦 真	链接：http://tieba.baidu.com/p/5988233951	创建时间：2018-12	作者：覆盖男士噶	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：1	
标题：有数学专业的研究生学长学姐吗？	链接：http://tieba.baidu.com/p/5991308794	创建时间：2018-12	作者：Wind	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：2	
标题：有今年考研的大佬可以介绍一下文博综合复习资料都有哪些吗，加个	链接：http://tieba.baidu.com/p/5991306739	创建时间：2018-12	作者：学习的小...	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：有今年研究生考文博348综合的小伙伴吗？	链接：http://tieba.baidu.com/p/5903216451	创建时间：2018-10	作者：Naoky	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：9	
标题：上大金砖	链接：http://tieba.baidu.com/p/5991285541	创建时间：2018-12	作者：你说倔强...	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：机械设计2课程实验在东区哪个教室啊	链接：http://tieba.baidu.com/p/5991276336	创建时间：2018-12	作者：今晚打老...	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：上海大学环境与化学工程学院(环化学院)研究生复试面试	链接：http://tieba.baidu.com/p/5006177298	创建时间：2017-03	作者：0AbcDfg0	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：16	
标题：有上海大学环境与化学工程学院和生命科学学院的大一同学吗？我想	链接：http://tieba.baidu.com/p/5924704956	创建时间：2018-10	作者：木子子昕	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：11	
标题：延长校区有车位转让吗？	链接：http://tieba.baidu.com/p/5990411212	创建时间：2018-12	作者：niexu1008	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：2	
标题：周末想补牙，有补过的没？大概多	链接：http://tieba.baidu.com/p/5312092477	创建时间：2017-09	作者：沁雨龙吟	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：5	
标题：构建社工考研之家	链接：http://tieba.baidu.com/p/5991118950	创建时间：2018-12	作者：社工考研...	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：0	
标题：上大还是东华	链接：http://tieba.baidu.com/p/5768224010	创建时间：2018-06	作者：FFFFFnc	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：8	
标题：上海大学和华东理工大学的材料专业哪个好，各有什么特长？	链接：http://tieba.baidu.com/p/5990794908	创建时间：2018-12	作者：四月8813	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：1	
标题：有人认识这位学姐的嘛？	链接：http://tieba.baidu.com/p/5991020250	创建时间：2018-12	作者：代号如花	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：1	
标题：有物理学的学姐或学长吗？	链接：http://tieba.baidu.com/p/5988930711	创建时间：2018-12	作者：蔷末00	发帖图片地址:：没图片	最后的回复时间：12-28	回复数量：3	
标题：求问上海大学美术学院建筑学方向	链接：http://tieba.baidu.com/p/5990905263	创建时间：2018-12	作者：张安通闯...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：非985、211大学学生，想参加华东理工大学的夏令营，机会大吗？	链接：http://tieba.baidu.com/p/5990783972	创建时间：2018-12	作者：四月8813	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：【招生资源汇总】这里，是奋进中的上海大学	链接：http://tieba.baidu.com/p/4608590020	创建时间：2016-06	作者：Roy	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：246	
标题：有小姐姐找房子吗...	链接：http://tieba.baidu.com/p/5932569625	创建时间：2018-10	作者：莲叶何田...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：学林苑单间...	链接：http://tieba.baidu.com/p/5926479043	创建时间：2018-10	作者：莲叶何田...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：4	
标题：贴吧里有没有冶金工程的博士？	链接：http://tieba.baidu.com/p/5990603769	创建时间：2018-12	作者：1车轱辘	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：有上大生科院的小哥哥小姐姐吗，求	链接：http://tieba.baidu.com/p/5989913938	创建时间：2018-12	作者：小槑的派...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：想问下19年金融专硕考研报考人数	链接：http://tieba.baidu.com/p/5990479536	创建时间：2018-12	作者：JulyRMB	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：希望宝山校区的妹子们注意一下别踩雷，别给宏基广场的一家店坑了	链接：http://tieba.baidu.com/p/5990448427	创建时间：2018-12	作者：何处楚楚楚	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：学会了ps合成 在哪里拍照已经不重要了😂😂	链接：http://tieba.baidu.com/p/5960630200	创建时间：2018-11	作者：三月十七	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：9	
标题：有没有19年新传的研友 大家交流哈🍿	链接：http://tieba.baidu.com/p/5990379072	创建时间：2018-12	作者：吓hh酒窝...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：副卡掉了，求助。。	链接：http://tieba.baidu.com/p/5642430695	创建时间：2018-04	作者：希尔康达...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：4	
标题：刚考完，提供上海大学新传专硕资料	链接：http://tieba.baidu.com/p/5989432391	创建时间：2018-12	作者：天空可凡	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：3	
标题：大学校园有哪些创意活动	链接：http://tieba.baidu.com/p/5977407510	创建时间：2018-12	作者：小鱼bbaby	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：5	
标题：想问下游泳馆周六日开门吗……	链接：http://tieba.baidu.com/p/5973365387	创建时间：2018-12	作者：红烧黄...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：8	
标题：寒假去哪工作	链接：http://tieba.baidu.com/p/5988637555	创建时间：2018-12	作者：李先森	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：有转专业成功的学长学姐吗，大一新生求经验分享（高数和英语的考	链接：http://tieba.baidu.com/p/5983946306	创建时间：2018-12	作者：长0街0短0梦	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：1	
标题：求租一张上海大学宝山校区的学生卡，本人上海大学毕业生，校友卡	链接：http://tieba.baidu.com/p/5928845195	创建时间：2018-10	作者：minkaiyun	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：5	
标题：有没有上海大学材料学院的博士？	链接：http://tieba.baidu.com/p/5990175397	创建时间：2018-12	作者：我叫小萌萌F	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：出一个联想笔记本T420.原价6500买的	链接：http://tieba.baidu.com/p/5573425491	创建时间：2018-03	作者：李家的孩...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：9	
标题：请问有明年考上大材料学的研友吗	链接：http://tieba.baidu.com/p/5990010274	创建时间：2018-12	作者：失乐园	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：2	
标题：萌新求问上大金砖复试经验	链接：http://tieba.baidu.com/p/5990100205	创建时间：2018-12	作者：吉尔赫本...	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：分享：个人转租 无中介 上海租房宝翔苑，距离刘行地铁站800米	链接：http://tieba.baidu.com/p/5989968072	创建时间：2018-12	作者：少年有酒窝	发帖图片地址:：没图片	最后的回复时间：12-27	回复数量：0	
标题：坐标成都，高三党，一个妹子，刚一诊完文综有点差，想考上海大学	链接：http://tieba.baidu.com/p/5989910820	创建时间：2018-12	作者：贴吧用户_...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：上海大学数字媒体创意工程875多媒体技术基础备考资料	链接：http://tieba.baidu.com/p/5896784040	创建时间：2018-09	作者：huangchao0623	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：8	
标题：有没得考20土木的同学呀，	链接：http://tieba.baidu.com/p/5989854327	创建时间：2018-12	作者：天穹loveme	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：上海大学431金融学综合考研真题汇总	链接：http://tieba.baidu.com/p/5989265773	创建时间：2018-12	作者：司空摘星	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：2	
标题：有寒假留在济南的妹子吗，有没有想一块逛逛玩玩的	链接：http://tieba.baidu.com/p/5989711558	创建时间：2018-12	作者：day冬至未至	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：895现代经济学	链接：http://tieba.baidu.com/p/5989706704	创建时间：2018-12	作者：Herman	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：2	
标题：宝山区附近哪有祛痘印效果比较好的地	链接：http://tieba.baidu.com/p/5963724711	创建时间：2018-11	作者：哪个倩女...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：4	
标题：上海大学431金融学综合考研真题及视频练习汇总	链接：http://tieba.baidu.com/p/5989622171	创建时间：2018-12	作者：qekdjdjxbbxbxj	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：1	
标题：20年想考贵学校的金融专硕，有没有大佬能指点一下，金融专硕是	链接：http://tieba.baidu.com/p/5986345150	创建时间：2018-12	作者：凌波悠悠...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：5	
标题：校园兼职回收	链接：http://tieba.baidu.com/p/5989092146	创建时间：2018-12	作者：liu_19880505	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：2	
标题：有需要病假单的学生吗	链接：http://tieba.baidu.com/p/3696887821	创建时间：2015-04	作者：kobe___888	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：7	
标题：我想问下吴建刚是会计专业的硕导吗？	链接：http://tieba.baidu.com/p/5988244038	创建时间：2018-12	作者：太阳zzn	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：3	
标题：师哥师姐们，会计学和工商管理的研究生，收跨专业考进来的吗？蟹	链接：http://tieba.baidu.com/p/5989492284	创建时间：2018-12	作者：奋斗人00	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：20年考上大物理系，有没有资料，求分享！谢谢谢谢谢谢谢谢谢谢	链接：http://tieba.baidu.com/p/5988930279	创建时间：2018-12	作者：蔷末00	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：3	
标题：有没有上海大学跆拳道俱乐部的联系方式	链接：http://tieba.baidu.com/p/5989564348	创建时间：2018-12	作者：贴吧用户_...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：1	
标题：考研	链接：http://tieba.baidu.com/p/5983700430	创建时间：2018-12	作者：ttttttwwwwwok	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：5	
标题：有没有要考职称的？	链接：http://tieba.baidu.com/p/5989525398	创建时间：2018-12	作者：贴吧用户_...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：我2020年考研，想考上海大学材料科学与工程学院，希望学长学	链接：http://tieba.baidu.com/p/5865932904	创建时间：2018-09	作者：Dorom飞少	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：3	
标题：求助贴，有机械的学长写过实习周记吗？	链接：http://tieba.baidu.com/p/5989503473	创建时间：2018-12	作者：毅身戎装6...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：1	
标题：云南新生，望学长学姐多多关照	链接：http://tieba.baidu.com/p/3906271696	创建时间：2015-07	作者：1065186344	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：20	
标题：895经验帖	链接：http://tieba.baidu.com/p/5989443134	创建时间：2018-12	作者：Herman	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：请问各位大佬 嘉定校区有没有周末上课的成人教育	链接：http://tieba.baidu.com/p/5988903446	创建时间：2018-12	作者：s天x涯s	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：1	
标题：分享：个人转租 无中介 上海租房宝翔苑，距离刘行地铁站800米	链接：http://tieba.baidu.com/p/5989214766	创建时间：2018-12	作者：少年有酒窝	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：机械工程的同学在哪里，举个手	链接：http://tieba.baidu.com/p/5989211041	创建时间：2018-12	作者：傲娇侧颜...	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：求助（材料学与工程学院）	链接：http://tieba.baidu.com/p/5989205972	创建时间：2018-12	作者：cwj明年今日	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
标题：19考研的学姐奉劝千万不要买研友之家考研网的资料，巨坑。	链接：http://tieba.baidu.com/p/5989190715	创建时间：2018-12	作者：Msgbox	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：2	
标题：请问下环境工程学的环境工程专业英语用的是哪本书，哪个出版社的	链接：http://tieba.baidu.com/p/5989112675	创建时间：2018-12	作者：经冬寒松	发帖图片地址:：没图片	最后的回复时间：12-26	回复数量：0	
